@relation SiftFeature
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 'Class' {'+1','-1'}
@data
{0 0.06131393394849658,1 1,2 -1}
{0 0.12813304550730997,1 35,2 +1}
{0 0.05297863877828799,1 2,2 -1}
{0 0.22491513596078375,1 5,2 +1}
{0 0.22501670411994815,1 7,2 -1}
{0 0.2733278915096716,1 48,2 +1}
{0 0.06794070867964015,1 6,2 -1}
{0 0.2393994613089913,1 19,2 +1}
{0 0.28202716912928405,1 27,2 -1}
{0 0.16732741205235394,1 56,2 +1}
{0 0.05824152162145964,1 30,2 -1}
{0 0.2274561253973546,1 91,2 +1}
{0 0.21366801776885166,1 69,2 -1}
{0 0.11684646427948554,1 7,2 +1}
{0 0.14008739290669467,1 9,2 -1}
{0 0.279242002921037,1 11,2 +1}
{0 0.21893110613769137,1 11,2 -1}
{0 0.2203038261276982,1 11,2 +1}
{0 0.1613719786036049,1 10,2 -1}
{0 0.2193325092614067,1 19,2 +1}
{0 0.20871784395407064,1 8,2 -1}
{0 0.29158203574462926,1 40,2 +1}
{0 0.24718494930129783,1 20,2 -1}
{0 0.08877760302855436,1 1,2 +1}
{0 0.06431196942844081,1 2,2 -1}
{0 0.035394688363725654,1 2,2 +1}
{0 0.01077826533898067,1 1,2 -1}
{0 0.13456875486050493,1 29,2 +1}
{0 0.1007064236457672,1 26,2 -1}
{0 0.17284793938881574,1 13,2 +1}
{0 0.07156274665818645,1 13,2 -1}
{0 0.16527816884155547,1 6,2 -1}
{0 0.0,1 0,2 +1}
{0 0.006382620451460506,1 1,2 -1}
{0 0.2625984734862192,1 18,2 +1}
{0 0.0958994648144029,1 1,2 -1}
{0 0.27282144208192405,1 14,2 +1}
{0 0.19743760945776823,1 7,2 -1}
{0 0.12464784153356599,1 8,2 +1}
{0 0.2322319670725691,1 12,2 -1}
{0 0.16038323982735997,1 9,2 +1}
{0 0.1621491353101082,1 8,2 -1}
{0 0.177437615207596,1 2,2 +1}
{0 0.09720197391996738,1 2,2 -1}
{0 0.1750150729690306,1 7,2 +1}
{0 0.11914109972087507,1 10,2 -1}
{0 0.15033842359800484,1 23,2 +1}
{0 0.15978486655585275,1 20,2 -1}
{0 0.24935115741314445,1 215,2 +1}
{0 0.2650517356837771,1 30,2 -1}
{0 0.3755837959609379,1 11,2 +1}
{0 0.3175095908317914,1 10,2 -1}
{0 0.014010807365524024,1 3,2 +1}
{0 0.0,1 0,2 -1}
{0 0.0074333977931018294,1 1,2 -1}
{0 0.0,1 0,2 +1}
{0 0.03589790793088691,1 1,2 -1}
{0 0.2546085341202365,1 17,2 +1}
{0 0.22471863946018084,1 24,2 -1}
{0 0.0873704056661038,1 3,2 +1}
{0 0.132499735000795,1 2,2 -1}
{0 0.15830540181472486,1 26,2 +1}
{0 0.1761567993697796,1 14,2 -1}
{0 0.18985060416623048,1 3,2 +1}
{0 0.24790388427432933,1 6,2 -1}
{0 0.15793466872639403,1 4,2 +1}
{0 0.09466030570784414,1 3,2 -1}
{0 0.07647191129018724,1 1,2 +1}
{0 0.14199940537873496,1 1,2 -1}
{0 0.22066663471022183,1 62,2 +1}
{0 0.13304584130482672,1 27,2 -1}
{0 0.07005694441040589,1 2,2 +1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.13576848948393558,1 7,2 +1}
{0 0.08532404132019514,1 6,2 -1}
{0 0.15601364774231813,1 5,2 +1}
{0 0.11655216309373621,1 6,2 -1}
{0 0.401188709901439,1 9,2 +1}
{0 0.4135741448359533,1 16,2 -1}
{0 0.0,1 0,2 +1}
{0 0.1613659712880504,1 7,2 -1}
{0 0.22471920094559136,1 19,2 +1}
{0 0.228816860404594,1 8,2 -1}
{0 0.06452023969260899,1 1,2 +1}
{0 0.2847932185665364,1 2,2 -1}
{0 0.044661850063156025,1 1,2 +1}
{0 0.0,1 0,2 -1}
{0 0.0272443156834039,1 1,2 +1}
{0 0.05308383581200283,1 1,2 -1}
{0 0.1719873890170127,1 9,2 +1}
{0 0.17931090108078007,1 9,2 -1}
{0 0.17552879167570581,1 10,2 +1}
{0 0.19590097749234467,1 7,2 -1}
{0 0.17786393974522485,1 4,2 +1}
{0 0.07921180343813396,1 1,2 -1}
{0 0.3080723069265274,1 27,2 +1}
{0 0.1319371343004213,1 5,2 -1}
{0 0.2734618096084234,1 30,2 +1}
{0 0.23929100972708786,1 31,2 -1}
{0 0.12529335295577848,1 8,2 +1}
{0 0.11239283424243386,1 9,2 -1}
{0 0.1907504134222928,1 38,2 +1}
{0 0.20924686402213885,1 33,2 -1}
{0 0.22734331984901499,1 53,2 +1}
{0 0.15391677450710264,1 3,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 -1}
{0 0.2005978255313568,1 5,2 +1}
{0 0.26568016039533304,1 9,2 -1}
{0 0.060077606312810033,1 10,2 +1}
{0 0.05278951791739566,1 20,2 -1}
{0 0.23001714537304896,1 18,2 +1}
{0 0.058784618730730966,1 3,2 -1}
{0 0.25954446342660437,1 9,2 +1}
{0 0.3238951228611584,1 14,2 -1}
{0 0.14086546809186662,1 18,2 +1}
{0 0.15040463179857289,1 13,2 -1}
{0 0.0665226445487718,1 5,2 +1}
{0 0.04326429702492825,1 7,2 -1}
{0 0.15693042743642147,1 9,2 +1}
{0 0.059958410628832795,1 5,2 -1}
{0 0.23776608740784402,1 94,2 +1}
{0 0.22619466557613108,1 49,2 -1}
{0 0.001805777982302433,1 2,2 -1}
{0 0.12681599048935552,1 7,2 +1}
{0 0.09922778767136677,1 3,2 -1}
{0 0.141234590851859,1 7,2 -1}
{0 0.11058146711617285,1 3,2 -1}
{0 0.24200417463056592,1 38,2 +1}
{0 0.10557847211565917,1 5,2 -1}
{0 0.12022940616706057,1 6,2 +1}
{0 0.09888715977828155,1 10,2 -1}
{0 0.15140197079561257,1 7,2 +1}
{0 0.1269188339279814,1 7,2 -1}
{0 0.15212096404014167,1 12,2 +1}
{0 0.09324808188185421,1 4,2 -1}
{0 0.1272251614051231,1 3,2 -1}
{0 0.14786841017301725,1 9,2 +1}
{0 0.061926884930195165,1 12,2 -1}
{0 0.31847507737503844,1 103,2 +1}
{0 0.07287101634151323,1 6,2 -1}
{0 0.13924782887381104,1 11,2 +1}
{0 0.15314353485052162,1 10,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.29526527973259914,1 44,2 +1}
{0 0.18850847965896134,1 14,2 -1}
{0 0.04175374443493083,1 2,2 +1}
{0 0.0,1 0,2 -1}
{0 0.059223399276484366,1 6,2 +1}
{0 0.0,1 0,2 -1}
{0 0.3931107005423196,1 97,2 +1}
{0 0.21103235279255927,1 63,2 -1}
{0 0.28217275625377986,1 46,2 +1}
{0 0.24990378615297107,1 57,2 -1}
{0 0.0,1 0,2 +1}
{0 0.11954921812533321,1 6,2 -1}
{0 0.0759014109360084,1 4,2 +1}
{0 0.042092706042361566,1 5,2 -1}
{0 0.22179216364868978,1 52,2 +1}
{0 0.0811402903448429,1 6,2 -1}
{0 0.013653582521511873,1 1,2 +1}
{0 0.006919569040913239,1 3,2 -1}
{0 0.18310610192373838,1 22,2 +1}
{0 0.0911775988862371,1 17,2 -1}
{0 0.2831106451968336,1 36,2 +1}
{0 0.13908281007662812,1 36,2 -1}
{0 0.21302295373971963,1 22,2 +1}
{0 0.09953647046350166,1 6,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.14849183008304256,1 2,2 +1}
{0 0.13497638119975425,1 1,2 -1}
{0 0.11465513459984557,1 20,2 +1}
{0 0.09283591402752904,1 16,2 -1}
{0 0.2612179683431603,1 34,2 +1}
{0 0.28183583542035656,1 7,2 -1}
{0 0.1310257358053155,1 13,2 +1}
{0 0.07499756003321671,1 12,2 -1}
{0 0.3337309976427277,1 78,2 +1}
{0 0.14980749139152225,1 12,2 -1}
{0 0.1453847585327558,1 6,2 +1}
{0 0.14410128936376265,1 5,2 -1}
{0 0.03701234567626795,1 2,2 +1}
{0 0.05408329617361469,1 2,2 -1}
{0 0.008871120633924711,1 1,2 -1}
{0 0.13709126695320226,1 20,2 -1}
{0 0.2398869434052837,1 23,2 +1}
{0 0.0814974019619813,1 5,2 -1}
{0 0.2537524657481718,1 14,2 +1}
{0 0.08126811554666814,1 4,2 -1}
{0 0.3140947567671831,1 21,2 +1}
{0 0.14551395103000753,1 6,2 -1}
{0 0.24424276258562214,1 23,2 +1}
{0 0.21946823580593697,1 25,2 -1}
{0 0.21349101105421867,1 27,2 +1}
{0 0.07096858893977348,1 13,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.16780115449688524,1 6,2 -1}
{0 0.07857731963671402,1 1,2 +1}
{0 0.015040475741114038,1 1,2 -1}
{0 0.1740570905178244,1 28,2 +1}
{0 0.09045480070552558,1 19,2 -1}
{0 0.10605812160734993,1 10,2 +1}
{0 0.08877598834479489,1 13,2 -1}
{0 0.20056375928883086,1 9,2 +1}
{0 0.024249841585791417,1 7,2 -1}
{0 0.03752860319866687,1 7,2 -1}
{0 0.01660451604622393,1 1,2 +1}
{0 0.10092946653787334,1 2,2 -1}
{0 0.31830367907691987,1 17,2 +1}
{0 0.09082655880772973,1 3,2 -1}
{0 0.22854991449039913,1 51,2 +1}
{0 0.2621594478101755,1 28,2 -1}
{0 0.19109345480511336,1 18,2 +1}
{0 0.18016332154376719,1 18,2 -1}
{0 0.24825250961863257,1 23,2 +1}
{0 0.13558448628492523,1 9,2 -1}
{0 0.15843793028696387,1 23,2 +1}
{0 0.04991272901962332,1 3,2 -1}
{0 0.24534798922429205,1 2,2 +1}
{0 0.23239308318996826,1 3,2 -1}
{0 0.23529521744587423,1 15,2 +1}
{0 0.18369577958759134,1 2,2 -1}
{0 0.3500650518072805,1 16,2 +1}
{0 0.31530112918510844,1 4,2 -1}
{0 0.2514157444218836,1 2,2 -1}
{0 0.31073136309351707,1 39,2 +1}
{0 0.18385740022312896,1 21,2 -1}
{0 0.06549531463278077,1 2,2 +1}
{0 0.10522178404761502,1 3,2 -1}
{0 0.2707584388098738,1 31,2 +1}
{0 0.17611332405175448,1 5,2 -1}
{0 0.2866057521105554,1 11,2 +1}
{0 0.3394408683416458,1 21,2 -1}
{0 0.09304842103984708,1 4,2 +1}
{0 0.0851452424566602,1 6,2 -1}
{0 0.2637625209010508,1 7,2 +1}
{0 0.13176156917368248,1 3,2 -1}
{0 0.0033136206981207645,1 2,2 +1}
{0 0.05817356535748575,1 7,2 -1}
{0 0.12669103647909244,1 47,2 +1}
{0 0.12337838407244113,1 34,2 -1}
{0 0.0848396753635427,1 7,2 +1}
{0 0.11655157560668314,1 7,2 -1}
{0 0.2346032341239375,1 38,2 +1}
{0 0.06033580300069738,1 4,2 -1}
{0 0.320326375837544,1 14,2 -1}
{0 0.2512446311490764,1 78,2 +1}
{0 0.031041458732023488,1 3,2 -1}
{0 0.14668457793367135,1 5,2 +1}
{0 0.08005496784319302,1 2,2 -1}
{0 0.21050151082587285,1 10,2 +1}
{0 0.15033186198334778,1 10,2 -1}
{0 0.22381945606258236,1 41,2 +1}
{0 0.2059872817161643,1 37,2 -1}
{0 0.030535176913138493,1 4,2 +1}
{0 0.008935660296001275,1 1,2 -1}
{0 0.2695497556554325,1 36,2 +1}
{0 0.09728369463190426,1 14,2 -1}
{0 0.24461558116103985,1 52,2 +1}
{0 0.1426725522686333,1 9,2 -1}
{0 0.20828133437383364,1 6,2 +1}
{0 0.03146523031168699,1 7,2 -1}
{0 0.2985561024472933,1 19,2 +1}
{0 0.13952713980364248,1 22,2 -1}
{0 0.11406951816476892,1 12,2 +1}
{0 0.12440155801250806,1 13,2 -1}
{0 0.0,1 0,2 +1}
{0 0.05321769946888492,1 3,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.34947057479712806,1 8,2 +1}
{0 0.053769475193505785,1 4,2 -1}
{0 0.07892352965532186,1 8,2 +1}
{0 0.04811774382511889,1 3,2 -1}
{0 0.27549458338893457,1 17,2 +1}
{0 0.23933415663218344,1 25,2 -1}
{0 0.10397278338796472,1 14,2 +1}
{0 0.11809510313229493,1 5,2 -1}
{0 0.16533212254066554,1 9,2 +1}
{0 0.14557424382464185,1 7,2 -1}
{0 0.18417819402009097,1 19,2 +1}
{0 0.1138238101423019,1 5,2 -1}
{0 0.277678282263658,1 34,2 +1}
{0 0.13552763775718016,1 23,2 -1}
{0 0.24914871696518798,1 31,2 +1}
{0 0.1335219301361626,1 22,2 -1}
{0 0.14605566226163674,1 8,2 +1}
{0 0.09684637770497015,1 13,2 -1}
{0 0.26119557674107374,1 7,2 +1}
{0 0.26577674014114694,1 11,2 -1}
{0 0.09128170786337418,1 11,2 +1}
{0 0.14905463779355263,1 4,2 -1}
{0 0.13420377621611185,1 20,2 -1}
{0 0.27022640946662696,1 3,2 +1}
{0 0.03578197817789054,1 3,2 -1}
{0 0.08177764097079157,1 3,2 +1}
{0 0.12378881770207487,1 3,2 -1}
{0 0.1564358628899952,1 16,2 -1}
{0 0.18931004635463394,1 2,2 +1}
{0 0.056203600999784345,1 2,2 -1}
{0 0.04602873089491617,1 1,2 +1}
{0 0.16419110652171634,1 1,2 -1}
{0 0.28485691715952843,1 19,2 +1}
{0 0.2506603996075895,1 15,2 -1}
{0 0.0,1 0,2 +1}
{0 0.02151657414559676,1 1,2 -1}
{0 0.21199101769327383,1 28,2 +1}
{0 0.07875749192884743,1 9,2 -1}
{0 0.0637142542852755,1 5,2 +1}
{0 0.034194516184618245,1 4,2 -1}
{0 0.3246911326752944,1 43,2 +1}
{0 0.14326853376468213,1 37,2 -1}
{0 0.212120853002959,1 22,2 +1}
{0 0.04462695526131077,1 3,2 -1}
{0 0.11265108839941484,1 16,2 +1}
{0 0.13682303669387164,1 11,2 -1}
{0 0.2791824812146827,1 26,2 +1}
{0 0.09923282716976532,1 17,2 -1}
{0 0.23797313718098662,1 57,2 +1}
{0 0.1754042551190257,1 33,2 -1}
{0 0.15439692526855953,1 5,2 +1}
{0 0.04213457322394665,1 6,2 -1}
{0 0.03823595564509363,1 1,2 -1}
{0 0.30062047057763924,1 40,2 +1}
{0 0.09130135986970005,1 3,2 -1}
{0 0.15725848728278236,1 66,2 +1}
{0 0.05271458979557453,1 1,2 -1}
{0 0.2712254014483242,1 6,2 +1}
{0 0.2802254288827731,1 11,2 -1}
{0 0.1428608953621584,1 32,2 +1}
{0 0.06007739950992034,1 3,2 -1}
{0 0.13760717515694337,1 13,2 +1}
{0 0.07178052008333556,1 6,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0019156103923291979,1 1,2 -1}
{0 0.058963965601552815,1 1,2 +1}
{0 0.0956293083966243,1 6,2 -1}
{0 0.22250410741930718,1 11,2 +1}
{0 0.05616467604098401,1 2,2 -1}
{0 0.0,1 0,2 +1}
{0 0.039229933572445606,1 1,2 -1}
{0 0.17645598949248467,1 40,2 +1}
{0 0.24245637815347706,1 23,2 -1}
{0 0.15108236796222702,1 5,2 +1}
{0 0.06683188790311695,1 4,2 -1}
{0 0.27258825390988717,1 6,2 +1}
{0 0.19284636608552702,1 9,2 -1}
{0 0.006636263670629951,1 1,2 -1}
{0 0.15862094344052205,1 12,2 +1}
{0 0.050630117163697544,1 7,2 -1}
{0 0.24243258281180477,1 6,2 +1}
{0 0.18128301614079628,1 6,2 -1}
{0 0.1561484900303896,1 3,2 +1}
{0 0.25155950573822566,1 3,2 -1}
{0 0.3973796253326787,1 114,2 +1}
{0 0.3394205051781029,1 57,2 -1}
{0 0.27677222758104303,1 23,2 +1}
{0 0.13749117517792028,1 38,2 -1}
{0 0.07559289460184544,1 1,2 +1}
{0 0.0,1 0,2 -1}
{0 0.12109113282750611,1 8,2 +1}
{0 0.11952286093343936,1 5,2 -1}
{0 0.25173253176467486,1 24,2 +1}
{0 0.1600742666606085,1 19,2 -1}
{0 0.19214656488606943,1 10,2 +1}
{0 0.15075567228888181,1 3,2 -1}
{0 0.27890578636720725,1 41,2 +1}
{0 0.16550496458378913,1 20,2 -1}
{0 0.08135339251742549,1 31,2 +1}
{0 0.05282486498589601,1 10,2 -1}
{0 0.33558061582998294,1 38,2 +1}
{0 0.24891650533420634,1 7,2 -1}
{0 0.1189139438820774,1 22,2 +1}
{0 0.11358137944706038,1 21,2 -1}
{0 0.28355193090113984,1 31,2 +1}
{0 0.25522173235034706,1 20,2 -1}
{0 0.032155984714220404,1 1,2 +1}
{0 0.01895169473105307,1 1,2 -1}
{0 0.16956156135971895,1 7,2 +1}
{0 0.04349004159032282,1 10,2 -1}
{0 0.1170486095587312,1 16,2 +1}
{0 0.1100813985170396,1 16,2 -1}
{0 0.1264931589974468,1 19,2 +1}
{0 0.2886582320257904,1 11,2 -1}
{0 0.04697746592160018,1 9,2 +1}
{0 0.05927885522160734,1 15,2 -1}
{0 0.10470530306330113,1 10,2 +1}
{0 0.11010737171188208,1 8,2 -1}
{0 0.1515699493437193,1 43,2 +1}
{0 0.08447160237027163,1 7,2 -1}
{0 0.08726654700065384,1 8,2 +1}
{0 0.2798755976637078,1 8,2 -1}
{0 0.242718722298966,1 18,2 +1}
{0 0.2700249636333082,1 21,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0944911182523068,1 1,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0472455591261534,1 1,2 -1}
{0 0.25220206060521044,1 28,2 +1}
{0 0.24045937502055556,1 31,2 -1}
{0 0.051927411704095115,1 2,2 +1}
{0 0.0,1 0,2 -1}
{0 0.3788564500003908,1 13,2 +1}
{0 0.22714933135232335,1 19,2 -1}
{0 0.2213971100098007,1 51,2 +1}
{0 0.33595556276322586,1 53,2 -1}
{0 0.19369009898682973,1 32,2 +1}
{0 0.0646490567985815,1 5,2 -1}
{0 0.36852465636648185,1 8,2 +1}
{0 0.39531858755680027,1 9,2 -1}
{0 0.24484258394576766,1 25,2 +1}
{0 0.22328520886035264,1 29,2 -1}
{0 0.119943223992841,1 7,2 +1}
{0 0.1303471256744117,1 11,2 -1}
{0 0.09844977560747004,1 11,2 +1}
{0 0.08620303202884289,1 5,2 -1}
{0 0.22795535797585262,1 35,2 +1}
{0 0.20209908540292942,1 34,2 -1}
{0 0.17515269360388427,1 9,2 +1}
{0 0.15856119977334712,1 13,2 -1}
{0 0.12245181297676168,1 4,2 +1}
{0 0.20068564052910234,1 13,2 -1}
{0 0.22271770159368698,1 5,2 +1}
{0 0.10425720702853739,1 2,2 -1}
{0 0.0791807582464896,1 2,2 +1}
{0 0.0,1 0,2 -1}
{0 0.0751165209813758,1 7,2 +1}
{0 0.15759290391504338,1 18,2 -1}
{0 0.0,1 0,2 +1}
{0 0.011625462121304162,1 1,2 -1}
{0 0.33261057671927796,1 97,2 +1}
{0 0.12191280877462352,1 20,2 -1}
{0 0.25190508484183766,1 65,2 +1}
{0 0.2429941339524123,1 41,2 -1}
{0 0.16086257115876548,1 26,2 +1}
{0 0.2241962796704896,1 8,2 -1}
{0 0.2734918553509637,1 45,2 +1}
{0 0.2750387983636275,1 36,2 -1}
{0 0.12603219584051328,1 5,2 +1}
{0 0.12225367011216044,1 6,2 -1}
{0 0.295859481165997,1 3,2 -1}
{0 0.20830420582109735,1 114,2 +1}
{0 0.14156011040075062,1 27,2 -1}
{0 0.10673204757318443,1 5,2 +1}
{0 0.1775278464403994,1 6,2 -1}
{0 0.2782594910622942,1 39,2 +1}
{0 0.04591941326385359,1 2,2 -1}
{0 0.09786702857933771,1 14,2 +1}
{0 0.050912810101302546,1 4,2 -1}
{0 0.047351372381037836,1 1,2 +1}
{0 0.0,1 0,2 -1}
{0 0.27249097029892394,1 53,2 +1}
{0 0.2510795475506273,1 27,2 -1}
{0 0.21130362938538189,1 33,2 +1}
{0 0.12216344669095115,1 5,2 -1}
{0 0.0,1 0,2 +1}
{0 0.03536544695550208,1 4,2 -1}
{0 0.12183959162858778,1 7,2 +1}
{0 0.06342267595467652,1 8,2 -1}
{0 0.038021079848549806,1 9,2 +1}
{0 0.022160794042069314,1 4,2 -1}
{0 0.18600455868644325,1 21,2 +1}
{0 0.14722246800264355,1 26,2 -1}
{0 0.19161961432273464,1 8,2 +1}
{0 0.047485298415373293,1 7,2 -1}
{0 0.034298104618077724,1 5,2 +1}
{0 0.22827409930994655,1 17,2 -1}
{0 0.29405965202935336,1 18,2 +1}
{0 0.14790550074045625,1 10,2 -1}
{0 0.13692106699062312,1 7,2 +1}
{0 0.09946527217374714,1 9,2 -1}
{0 0.20327252340429264,1 20,2 +1}
{0 0.17867869429716887,1 10,2 -1}
{0 0.08154668577783634,1 14,2 +1}
{0 0.11861736657533749,1 27,2 -1}
{0 0.11945916804763253,1 14,2 +1}
{0 0.0,1 0,2 -1}
{0 0.1904228895487768,1 8,2 -1}
{0 0.15687857425443263,1 17,2 +1}
{0 0.26417179957302844,1 8,2 -1}
{0 0.20633422691257902,1 52,2 +1}
{0 0.1925385164100325,1 66,2 -1}
{0 0.08472807287319828,1 12,2 +1}
{0 0.05257553497882669,1 15,2 -1}
{0 0.12441969521227518,1 13,2 +1}
{0 0.19925792290638603,1 4,2 -1}
{0 0.23223686761071707,1 38,2 +1}
{0 0.14082906802691192,1 35,2 -1}
{0 0.28354888337948075,1 48,2 +1}
{0 0.043503123161849656,1 34,2 -1}
{0 0.15264528164183191,1 20,2 +1}
{0 0.21174362343413214,1 17,2 -1}
{0 0.13447963552332617,1 7,2 +1}
{0 0.22753210343521513,1 6,2 -1}
{0 0.0449334581348382,1 3,2 +1}
{0 0.10613866030007423,1 5,2 -1}
{0 0.04348078129141483,1 13,2 +1}
{0 0.04854456292951245,1 16,2 -1}
{0 0.2947002041873243,1 27,2 +1}
{0 0.17263715505519928,1 19,2 -1}
{0 0.30493316771988316,1 67,2 +1}
{0 0.23208153811516977,1 30,2 -1}
{0 0.0811161562473885,1 1,2 +1}
{0 0.04639284778097434,1 2,2 -1}
{0 0.2862003918570216,1 56,2 +1}
{0 0.18499592012010616,1 50,2 -1}
{0 0.17551450670895566,1 9,2 +1}
{0 0.17766194193336557,1 10,2 -1}
{0 0.2808441197121821,1 161,2 +1}
{0 0.10957419828182945,1 23,2 -1}
{0 0.22044760897198515,1 5,2 +1}
{0 0.24136777904511697,1 12,2 -1}
{0 0.21257463210401983,1 2,2 +1}
{0 0.2904737509655562,1 2,2 -1}
{0 0.2462639498878268,1 9,2 +1}
{0 0.21792221061181144,1 15,2 -1}
{0 0.20340113295940246,1 20,2 +1}
{0 0.10138067445531777,1 13,2 -1}
{0 0.0232544868546164,1 6,2 +1}
{0 0.10933611864101249,1 9,2 -1}
{0 0.39884079236162295,1 43,2 +1}
{0 0.06681587903934214,1 19,2 -1}
{0 0.2076974187666401,1 87,2 +1}
{0 0.224560133927793,1 38,2 -1}
{0 0.12980215353105648,1 17,2 +1}
{0 0.15018209124041412,1 11,2 -1}
{0 0.0,1 0,2 -1}
{0 0.24333213169614382,1 4,2 +1}
{0 0.1766254835681187,1 6,2 -1}
{0 0.0,1 0,2 +1}
{0 0.0,1 0,2 -1}
{0 0.19407251239212062,1 13,2 +1}
{0 0.1330702796663966,1 11,2 -1}
{0 0.06402586408533033,1 9,2 +1}
{0 0.13654437410250952,1 15,2 -1}
{0 0.1046550780523476,1 25,2 +1}
{0 0.08100964220860216,1 18,2 -1}
{0 0.21874999999999994,1 2,2 +1}
{0 0.0,1 0,2 -1}
{0 0.1641727604370681,1 3,2 +1}
{0 0.17214534514413482,1 3,2 -1}
{0 0.20531741674130613,1 7,2 +1}
{0 0.0708258638118892,1 6,2 -1}
{0 0.270463927940754,1 53,2 +1}
{0 0.12393254846381956,1 10,2 -1}
{0 0.31547266686514386,1 13,2 +1}
{0 0.12456706131439646,1 21,2 -1}
{0 0.057596725757711194,1 9,2 +1}
{0 0.025192966601661176,1 7,2 -1}
{0 0.15434768461921455,1 15,2 +1}
{0 0.1046098022220038,1 3,2 -1}
{0 0.3078031394952611,1 54,2 +1}
{0 0.145790806248529,1 40,2 -1}
{0 0.0,1 0,2 +1}
{0 0.02805760841371236,1 1,2 -1}
{0 0.28589656077116615,1 59,2 +1}
{0 0.1880273478543364,1 53,2 -1}
{0 0.24425924028152035,1 9,2 +1}
{0 0.24603084546742124,1 6,2 -1}
{0 0.3,1 11,2 +1}
{0 0.2706114511528767,1 16,2 -1}
{0 0.06083372775767969,1 4,2 +1}
{0 0.08038120273184025,1 5,2 -1}
{0 0.03244291823729958,1 3,2 +1}
{0 0.048880187816402965,1 3,2 -1}
{0 0.20041878192861798,1 12,2 +1}
{0 0.19662746477626072,1 15,2 -1}
{0 0.07528684424837899,1 5,2 +1}
{0 0.05157106231293967,1 1,2 -1}
{0 0.14472165637083365,1 2,2 +1}
{0 0.0,1 0,2 -1}
{0 0.023896987045393725,1 3,2 +1}
{0 0.0,1 0,2 -1}
{0 0.07986346146025759,1 5,2 +1}
{0 0.12479289051384639,1 4,2 -1}
{0 0.07869096400563823,1 20,2 +1}
{0 0.0859484807004742,1 18,2 -1}
{0 0.19239824881458872,1 9,2 +1}
{0 0.07737455693464027,1 6,2 -1}
{0 0.32990141439608694,1 17,2 +1}
{0 0.11631263962192899,1 18,2 -1}
{0 0.2154565786997878,1 17,2 +1}
{0 0.1698087748896304,1 19,2 -1}
{0 0.17495565774753452,1 18,2 +1}
{0 0.22686674455319772,1 30,2 -1}
{0 0.26634782308692206,1 47,2 +1}
{0 0.17513111402258102,1 20,2 -1}
{0 0.1798881044250463,1 8,2 +1}
{0 0.08166613532945667,1 16,2 -1}
{0 0.17028379136076607,1 18,2 +1}
{0 0.1514839461471438,1 18,2 -1}
{0 0.1543033499620919,1 2,2 +1}
{0 0.06727413686896179,1 3,2 -1}
{0 0.34675333188723717,1 48,2 +1}
{0 0.18540280555021893,1 17,2 -1}
{0 0.28570656173648595,1 37,2 +1}
{0 0.08904292346963806,1 3,2 -1}
{0 0.1099854874964667,1 10,2 +1}
{0 0.19825382469057837,1 14,2 -1}
{0 0.2099354026905098,1 31,2 +1}
{0 0.18021430616170217,1 19,2 -1}
{0 0.3304755189056322,1 40,2 +1}
{0 0.2712801510178537,1 22,2 -1}
{0 0.08689297500407248,1 10,2 +1}
{0 0.05976143046671968,1 2,2 -1}
{0 0.0,1 0,2 +1}
{0 0.13363062095621217,1 1,2 -1}
{0 0.27965016020353906,1 5,2 +1}
{0 0.22008333303853378,1 4,2 -1}
{0 0.23666837885117098,1 87,2 +1}
{0 0.23970402141906055,1 15,2 -1}
{0 0.17173860009264683,1 20,2 +1}
{0 0.18705019237818843,1 18,2 -1}
{0 0.12299413434400457,1 17,2 +1}
{0 0.17932615127175505,1 33,2 -1}
{0 0.17138423383430032,1 44,2 +1}
{0 0.2138140653031474,1 25,2 -1}
{0 0.21252320284339005,1 11,2 -1}
{0 0.17805138654249195,1 17,2 +1}
{0 0.04759553497482805,1 14,2 -1}
{0 0.03592878785739777,1 2,2 +1}
{0 0.09890895499494769,1 24,2 -1}
{0 0.20516375462573905,1 47,2 +1}
{0 0.35787364780461334,1 23,2 -1}
{0 0.24034979968581388,1 9,2 +1}
{0 0.13232144417995906,1 6,2 -1}
{0 0.1463728203118373,1 20,2 +1}
{0 0.1586620990402635,1 17,2 -1}
{0 0.21528534872174093,1 43,2 +1}
{0 0.16832460411181585,1 17,2 -1}
{0 0.17338567477527947,1 27,2 +1}
{0 0.06189660695031327,1 7,2 -1}
{0 0.2852675889280179,1 35,2 +1}
{0 0.2140211816615427,1 12,2 -1}
{0 0.0640828211889971,1 12,2 +1}
{0 0.15657485737620697,1 23,2 -1}
{0 0.25763522251525117,1 25,2 +1}
{0 0.20059632510287306,1 21,2 -1}
