@relation SiftFeature
@attribute 0 NUMERIC
@attribute 1 NUMERIC
@attribute 'Class' {'+1','-1'}
@data
{0 0.16938507844212847,1 33,2 -1}
{0 0.1973446421926181,1 26,2 -1}
{0 0.24381597716127926,1 38,2 -1}
{0 0.17619675813057503,1 17,2 -1}
{0 0.18665979920293346,1 22,2 -1}
{0 0.17369120764055404,1 20,2 -1}
{0 0.15295233409664208,1 5,2 -1}
{0 0.19476449558061645,1 28,2 -1}
{0 0.14717557029886255,1 27,2 -1}
{0 0.1604444490611409,1 13,2 -1}
{0 0.2535014910079526,1 32,2 -1}
{0 0.2094793890921816,1 17,2 -1}
{0 0.1176354114490335,1 5,2 -1}
{0 0.2073515157444602,1 33,2 -1}
{0 0.20993320450349315,1 29,2 -1}
{0 0.13817668551380308,1 20,2 -1}
{0 0.1888723051596307,1 18,2 -1}
{0 0.20039200429282694,1 23,2 -1}
{0 0.2284108249775092,1 19,2 -1}
{0 0.18283277235043005,1 5,2 -1}
{0 0.13345734589218858,1 7,2 -1}
{0 0.05484983170512901,1 4,2 -1}
{0 0.20452414531999838,1 23,2 -1}
{0 0.21770909015178122,1 31,2 -1}
{0 0.20623887677555872,1 15,2 -1}
{0 0.1916159762773741,1 14,2 -1}
{0 0.2071149352767354,1 20,2 -1}
{0 0.10867737642815473,1 12,2 -1}
{0 0.021526542445480877,1 1,2 -1}
{0 0.1529716865979016,1 12,2 -1}
{0 0.10563981457101218,1 12,2 -1}
{0 0.11452570526216335,1 14,2 -1}
{0 0.021197873641953063,1 3,2 -1}
{0 0.2788511666032159,1 17,2 -1}
{0 0.07788596108216686,1 3,2 -1}
{0 0.1836562393822831,1 10,2 -1}
{0 0.12836169418745816,1 10,2 -1}
{0 0.23272581824609478,1 19,2 -1}
{0 0.13549786223152785,1 14,2 -1}
{0 0.21038891701276147,1 17,2 -1}
{0 0.26637063257569993,1 19,2 -1}
{0 0.12657063029731422,1 1,2 -1}
{0 0.040183407616466486,1 5,2 -1}
{0 0.18036579695161728,1 22,2 -1}
{0 0.0,1 0,2 -1}
{0 0.16504586079993527,1 20,2 -1}
{0 0.21257282022632631,1 12,2 -1}
{0 0.16944003745862363,1 13,2 -1}
{0 0.20760532456153682,1 22,2 -1}
{0 0.1415353446997029,1 21,2 -1}
{0 0.11349360876170965,1 16,2 -1}
{0 0.1542779751198689,1 23,2 -1}
{0 0.11825581376541183,1 16,2 -1}
{0 0.05083228715244933,1 10,2 -1}
{0 0.15316930849538538,1 25,2 -1}
{0 0.16885024159172474,1 15,2 -1}
{0 0.2035443125548063,1 28,2 -1}
{0 0.06457962733644264,1 2,2 -1}
{0 0.2627145991738137,1 18,2 -1}
{0 0.1947920461583673,1 16,2 -1}
{0 0.14440932793802258,1 14,2 -1}
{0 0.1801259651112867,1 10,2 -1}
{0 0.11905396330503878,1 15,2 -1}
{0 0.11506420936119474,1 3,2 -1}
{0 0.08416418968427361,1 5,2 -1}
{0 0.14024560940642694,1 15,2 -1}
{0 0.10412532979253146,1 10,2 -1}
{0 0.1672657158219016,1 19,2 -1}
{0 0.17423126046654902,1 19,2 -1}
{0 0.07121585280976998,1 5,2 -1}
{0 0.18820975653058272,1 14,2 -1}
{0 0.22113398615297788,1 12,2 -1}
{0 0.10011724042686528,1 10,2 -1}
{0 0.02870205659397451,1 3,2 -1}
{0 0.17313951257294094,1 18,2 -1}
{0 0.25322445051574977,1 13,2 +1}
{0 0.30057551388536113,1 18,2 -1}
{0 0.185706595711761,1 17,2 -1}
{0 0.11816541656443444,1 10,2 -1}
{0 0.21886723358669435,1 11,2 -1}
{0 0.15205296722888723,1 13,2 -1}
{0 0.10226064316040649,1 16,2 -1}
{0 0.15663099333477398,1 13,2 -1}
{0 0.18602817490687004,1 21,2 -1}
{0 0.14476226075276546,1 11,2 -1}
{0 0.11675422774993827,1 15,2 -1}
{0 0.15610101318164266,1 13,2 -1}
{0 0.09201248623379399,1 4,2 -1}
{0 0.18253653659492516,1 16,2 -1}
{0 0.10247822577350328,1 17,2 -1}
{0 0.085355984452993,1 9,2 -1}
{0 0.1979107802377368,1 19,2 -1}
{0 0.15264992369999292,1 9,2 -1}
{0 0.08358544122991278,1 3,2 -1}
{0 0.1637414901330612,1 22,2 -1}
{0 0.1660452168196257,1 15,2 -1}
{0 0.08998964530261176,1 12,2 -1}
{0 0.15314535519711028,1 10,2 -1}
{0 0.1598249319532132,1 14,2 -1}
{0 0.1577948356369532,1 14,2 -1}
{0 0.11506420936119474,1 4,2 -1}
{0 0.15898147973635324,1 5,2 -1}
{0 0.040272473276418155,1 2,2 -1}
{0 0.1268287765268242,1 14,2 -1}
{0 0.14365392133744068,1 18,2 -1}
{0 0.2833990042114896,1 11,2 -1}
{0 0.19770855192754466,1 30,2 -1}
{0 0.22903117311651913,1 35,2 -1}
{0 0.15714099786000058,1 21,2 -1}
{0 0.11052019295669666,1 3,2 -1}
{0 0.15881147948699068,1 18,2 -1}
{0 0.10718247636543132,1 15,2 -1}
{0 0.193319199629878,1 26,2 -1}
{0 0.24616934414562236,1 6,2 -1}
{0 0.295032392885835,1 32,2 -1}
{0 0.06347255615498569,1 3,2 -1}
{0 0.24829231366406046,1 19,2 -1}
{0 0.16021443174331157,1 14,2 -1}
{0 0.2307357551150167,1 37,2 -1}
{0 0.2039016432600962,1 21,2 -1}
{0 0.20218515292439215,1 26,2 -1}
{0 0.26610731099630563,1 31,2 -1}
{0 0.10689857457031296,1 2,2 -1}
{0 0.1284696058885276,1 11,2 -1}
{0 0.20228655761101294,1 35,2 -1}
{0 0.04996490385071,1 2,2 -1}
{0 0.20512261280278404,1 33,2 -1}
{0 0.22468626282825155,1 20,2 -1}
{0 0.2208538566228791,1 24,2 -1}
{0 0.24367908417853304,1 34,2 -1}
{0 0.16874909540593233,1 29,2 -1}
{0 0.20925570861313844,1 24,2 -1}
{0 0.21102948903861282,1 33,2 -1}
{0 0.16966596767199058,1 25,2 -1}
{0 0.1439827701644911,1 16,2 -1}
{0 0.15049860070402718,1 37,2 -1}
{0 0.21185157279985287,1 27,2 -1}
{0 0.2199490675907902,1 37,2 -1}
{0 0.04736579698144142,1 2,2 -1}
{0 0.26693890992018554,1 31,2 -1}
{0 0.2053668550597388,1 24,2 -1}
{0 0.25154617840934623,1 29,2 -1}
{0 0.14587479798880837,1 9,2 -1}
{0 0.1899281075573026,1 25,2 -1}
{0 0.07876737073602008,1 3,2 -1}
{0 0.12979139685670532,1 9,2 -1}
{0 0.13650718295158795,1 26,2 -1}
{0 0.14805930760358244,1 17,2 -1}
{0 0.2308487973524897,1 32,2 -1}
{0 0.20037960351214976,1 29,2 -1}
{0 0.14350918676838964,1 8,2 -1}
{0 0.20029632968201275,1 21,2 -1}
{0 0.17345348815620876,1 13,2 -1}
{0 0.19781354969254875,1 17,2 -1}
{0 0.06666297352943608,1 4,2 -1}
{0 0.1866686508755769,1 28,2 -1}
{0 0.24872805773716827,1 24,2 -1}
{0 0.28980095173388337,1 35,2 +1}
{0 0.19266664250325957,1 27,2 -1}
{0 0.16053311660215866,1 17,2 -1}
{0 0.2633859798629795,1 18,2 -1}
{0 0.17201513302739976,1 24,2 -1}
{0 0.18592782086973078,1 28,2 -1}
{0 0.20835082629295404,1 30,2 -1}
{0 0.22399638051307358,1 34,2 -1}
{0 0.116793145916355,1 18,2 -1}
{0 0.18685592926053826,1 22,2 -1}
{0 0.17543601944767265,1 23,2 -1}
{0 0.15227694155246457,1 8,2 -1}
{0 0.22520092412949572,1 28,2 -1}
{0 0.128550972713868,1 27,2 -1}
{0 0.1465204073835627,1 11,2 -1}
{0 0.23075018012637466,1 32,2 -1}
{0 0.20610961335185152,1 16,2 -1}
{0 0.16932015322647287,1 7,2 -1}
{0 0.20441374058746586,1 32,2 -1}
{0 0.19788885005926435,1 28,2 -1}
{0 0.19372416457238714,1 19,2 -1}
{0 0.1973731215857539,1 19,2 -1}
{0 0.133512362938326,1 24,2 -1}
{0 0.16635412320292253,1 21,2 -1}
{0 0.10127233380345439,1 3,2 -1}
{0 0.10267075623841397,1 6,2 -1}
{0 0.09283297265316652,1 6,2 -1}
{0 0.21628327604264272,1 24,2 -1}
{0 0.19813484711155113,1 24,2 -1}
{0 0.2645236724109742,1 16,2 -1}
{0 0.09721357300613198,1 4,2 -1}
{0 0.08643183121891584,1 4,2 -1}
{0 0.18751679595340087,1 4,2 -1}
{0 0.14999999999999997,1 2,2 -1}
{0 0.13642254619787417,1 3,2 -1}
{0 0.08281273573778548,1 3,2 -1}
{0 0.16959343979665797,1 4,2 -1}
{0 0.09847319278346618,1 2,2 -1}
{0 0.17295866785550856,1 4,2 -1}
{0 0.060302268915552716,1 1,2 -1}
{0 0.0819261341727706,1 3,2 -1}
{0 0.031383946857956486,1 1,2 -1}
{0 0.11263091669785359,1 4,2 -1}
{0 0.16821389541801854,1 3,2 -1}
{0 0.08411214345676975,1 4,2 -1}
{0 0.11466440077260687,1 4,2 -1}
{0 0.0,1 0,2 -1}
{0 0.1579507948959024,1 3,2 -1}
{0 0.13686356301505118,1 4,2 -1}
{0 0.03651483716701107,1 1,2 -1}
{0 0.18408925174733695,1 4,2 -1}
{0 0.17148059483683395,1 3,2 -1}
{0 0.23110252478791915,1 3,2 -1}
{0 0.23893395463012904,1 4,2 -1}
{0 0.1626466414863521,1 4,2 -1}
{0 0.19067673139122068,1 4,2 -1}
{0 0.16753250747864215,1 4,2 -1}
{0 0.142058821178731,1 4,2 -1}
{0 0.2479446090576274,1 4,2 -1}
{0 0.08332381461551332,1 4,2 -1}
{0 0.13753913760022166,1 4,2 -1}
{0 0.15191942067379194,1 4,2 -1}
{0 0.0,1 0,2 -1}
{0 0.1391628665870108,1 4,2 -1}
{0 0.13352996705174586,1 4,2 -1}
{0 0.24385929428031453,1 4,2 -1}
{0 0.026148818018424533,1 1,2 -1}
{0 0.20909210485231744,1 4,2 -1}
{0 0.0,1 0,2 -1}
{0 0.2005018828468342,1 2,2 -1}
{0 0.10267555785353873,1 5,2 -1}
{0 0.17235526374242763,1 3,2 -1}
{0 0.16124642502788072,1 4,2 -1}
{0 0.13373020676482056,1 4,2 -1}
{0 0.13032622385044224,1 2,2 -1}
{0 0.16163803884154193,1 4,2 -1}
{0 0.042802582500385294,1 4,2 -1}
{0 0.19932317910802477,1 3,2 -1}
{0 0.1,1 2,2 -1}
{0 0.11807415501170221,1 4,2 -1}
{0 0.12839829746636988,1 4,2 -1}
{0 0.05245622433412932,1 4,2 -1}
{0 0.15241289730010193,1 4,2 +1}
{0 0.1902537727733006,1 3,2 -1}
{0 0.26713064493216465,1 4,2 -1}
{0 0.04291459825033697,1 4,2 -1}
{0 0.1737776112522251,1 4,2 -1}
{0 0.10773570092610935,1 4,2 -1}
{0 0.2093670302909911,1 4,2 -1}
{0 0.03362413195695432,1 4,2 -1}
{0 0.2169493369325528,1 3,2 -1}
{0 0.12835448500343077,1 3,2 -1}
{0 0.14795908857482157,1 3,2 -1}
{0 0.20761549202186808,1 4,2 -1}
{0 0.06985008651599875,1 4,2 -1}
{0 0.15185683461945518,1 4,2 -1}
{0 0.15565951043330148,1 4,2 -1}
{0 0.16116459280507603,1 4,2 -1}
{0 0.08320502943378437,1 2,2 -1}
{0 0.11111691232912978,1 4,2 -1}
{0 0.14530845999588132,1 4,2 -1}
{0 0.24972050618194383,1 4,2 -1}
{0 0.1272085688065173,1 3,2 -1}
{0 0.040531052641848045,1 4,2 -1}
{0 0.1313512155681811,1 4,2 -1}
{0 0.21380899352993948,1 2,2 -1}
{0 0.0,1 0,2 -1}
{0 0.08017837257372731,1 2,2 -1}
{0 0.20612972272867958,1 4,2 -1}
{0 0.17863773789319393,1 4,2 -1}
{0 0.1223521960580991,1 4,2 -1}
{0 0.11239646412734199,1 9,2 -1}
{0 0.08860284309454049,1 10,2 -1}
{0 0.15401121224893716,1 9,2 -1}
{0 0.08058229640253801,1 2,2 -1}
{0 0.09024303178415401,1 8,2 -1}
{0 0.08897653889503046,1 9,2 -1}
{0 0.1680439989911827,1 11,2 -1}
{0 0.05951397006436155,1 2,2 -1}
{0 0.13396552052548272,1 12,2 -1}
{0 0.04859295307498625,1 2,2 -1}
{0 0.06601796027024301,1 5,2 -1}
{0 0.11801955703950308,1 6,2 -1}
{0 0.10015973296057214,1 13,2 -1}
{0 0.11150131628380895,1 8,2 -1}
{0 0.0928284412022678,1 10,2 -1}
{0 0.08458296015567728,1 12,2 -1}
{0 0.0,1 0,2 -1}
{0 0.10413849085623897,1 5,2 -1}
{0 0.11309054158424574,1 13,2 -1}
{0 0.029424494316824982,1 1,2 -1}
{0 0.13624724923876327,1 12,2 -1}
{0 0.1286531390522354,1 10,2 -1}
{0 0.14013175084549104,1 9,2 -1}
{0 0.1534867702783264,1 13,2 -1}
{0 0.11466304380627075,1 11,2 -1}
{0 0.1763216101676087,1 10,2 -1}
{0 0.14238674643780092,1 12,2 -1}
{0 0.12506147517808747,1 9,2 -1}
{0 0.21746879976591182,1 9,2 -1}
{0 0.08567159670007293,1 12,2 -1}
{0 0.11961098329529773,1 11,2 -1}
{0 0.12361256199537729,1 14,2 -1}
{0 0.04029114820126901,1 1,2 -1}
{0 0.1342736534318768,1 11,2 -1}
{0 0.08879736578686585,1 9,2 -1}
{0 0.17722744610559257,1 9,2 -1}
{0 0.08428527216546852,1 6,2 -1}
{0 0.1408380805775634,1 10,2 -1}
{0 0.0,1 0,2 -1}
{0 0.14541211937547494,1 5,2 -1}
{0 0.09751302278437264,1 9,2 -1}
{0 0.12096681923697027,1 8,2 -1}
{0 0.13087763789471285,1 12,2 -1}
{0 0.09491904096881179,1 10,2 -1}
{0 0.1858043747575513,1 7,2 -1}
{0 0.12137084967954943,1 9,2 -1}
{0 0.06323405714706916,1 7,2 -1}
{0 0.13767359570382023,1 7,2 -1}
{0 0.1074430618700507,1 3,2 -1}
{0 0.09938608234898,1 13,2 -1}
{0 0.10242118253268626,1 9,2 -1}
{0 0.0506132782352666,1 9,2 -1}
{0 0.10254691153974278,1 11,2 -1}
{0 0.11561146751289911,1 8,2 +1}
{0 0.15046235258740318,1 12,2 -1}
{0 0.07664023347264014,1 8,2 -1}
{0 0.15520697287186114,1 11,2 -1}
{0 0.07450618442490577,1 9,2 -1}
{0 0.14835087597986518,1 13,2 -1}
{0 0.03522362697923348,1 7,2 -1}
{0 0.11262619969165528,1 8,2 -1}
{0 0.10343099155141582,1 9,2 -1}
{0 0.07948588753990432,1 3,2 -1}
{0 0.14062458131558458,1 9,2 -1}
{0 0.08919293517902138,1 9,2 -1}
{0 0.12916804261281478,1 8,2 -1}
{0 0.13718033659159046,1 10,2 -1}
{0 0.14285714285714282,1 9,2 -1}
{0 0.04469901562676742,1 2,2 -1}
{0 0.12653822144474974,1 11,2 -1}
{0 0.09542812941582039,1 11,2 -1}
{0 0.16787739386125575,1 8,2 -1}
{0 0.09491443144916137,1 7,2 -1}
{0 0.06309482961064615,1 9,2 -1}
{0 0.10926020733676217,1 7,2 -1}
{0 0.0861460984507896,1 2,2 -1}
{0 0.01122886925421618,1 1,2 -1}
{0 0.0646095738380922,1 3,2 -1}
{0 0.16871987617670167,1 9,2 -1}
{0 0.15219424645203442,1 10,2 -1}
{0 0.06704406231213526,1 9,2 -1}
{0 0.1904988464686866,1 36,2 -1}
{0 0.23934519822403696,1 51,2 -1}
{0 0.15127789972101138,1 32,2 -1}
{0 0.08010676181089256,1 3,2 -1}
{0 0.12817010245063262,1 34,2 -1}
{0 0.09246023331595417,1 25,2 -1}
{0 0.21816377902149914,1 42,2 -1}
{0 0.13181879106329347,1 8,2 -1}
{0 0.3128457853941656,1 47,2 -1}
{0 0.05720470451851468,1 5,2 -1}
{0 0.17163427536730283,1 25,2 -1}
{0 0.09416722226812149,1 22,2 -1}
{0 0.24358132100298152,1 59,2 -1}
{0 0.2007533840912689,1 32,2 -1}
{0 0.19076728651584296,1 44,2 -1}
{0 0.31679311879263156,1 62,2 -1}
{0 0.14648559179637102,1 1,2 -1}
{0 0.13621571811136937,1 12,2 -1}
{0 0.19204249830322984,1 62,2 -1}
{0 0.07851544923082392,1 3,2 -1}
{0 0.19328565103172743,1 56,2 -1}
{0 0.23010934696949237,1 29,2 -1}
{0 0.24031042935664723,1 33,2 -1}
{0 0.26848565141849834,1 56,2 -1}
{0 0.16646288425455988,1 56,2 -1}
{0 0.20910727236443957,1 38,2 -1}
{0 0.18204133597242375,1 56,2 -1}
{0 0.19103782942159336,1 39,2 -1}
{0 0.1163419155558949,1 24,2 -1}
{0 0.10313945024533312,1 53,2 -1}
{0 0.1791902053852788,1 39,2 -1}
{0 0.24176297714526226,1 69,2 -1}
{0 0.03162109018851022,1 3,2 -1}
{0 0.2968009006862842,1 51,2 -1}
{0 0.18212186346319956,1 41,2 -1}
{0 0.22855884720529088,1 40,2 -1}
{0 0.14332138303314754,1 17,2 -1}
{0 0.2295427782307946,1 42,2 -1}
{0 0.06310148569689829,1 4,2 -1}
{0 0.14539935422935027,1 12,2 -1}
{0 0.13395697650359908,1 43,2 -1}
{0 0.16408786827890923,1 24,2 -1}
{0 0.18594564595425947,1 46,2 -1}
{0 0.18401379057486572,1 54,2 -1}
{0 0.158079530470282,1 13,2 -1}
{0 0.20150404473748826,1 30,2 -1}
{0 0.2333974030043481,1 20,2 -1}
{0 0.16647438405498022,1 21,2 -1}
{0 0.0969713432447647,1 5,2 -1}
{0 0.13374540613354308,1 45,2 -1}
{0 0.29156123874831424,1 36,2 -1}
{0 0.26263114176455277,1 47,2 -1}
{0 0.169258256679079,1 42,2 -1}
{0 0.15858654075034004,1 25,2 -1}
{0 0.32862705381312657,1 33,2 -1}
{0 0.09653083233987603,1 35,2 -1}
{0 0.21576601794369044,1 49,2 -1}
{0 0.1145403775731115,1 41,2 -1}
{0 0.23470254529238838,1 58,2 -1}
{0 0.0786791464749704,1 23,2 -1}
{0 0.14336005789301595,1 33,2 -1}
{0 0.17013001042059178,1 37,2 -1}
{0 0.13862600545286535,1 10,2 -1}
{0 0.2739266738975365,1 40,2 -1}
{0 0.13333968637385127,1 41,2 -1}
{0 0.14085510745514193,1 20,2 -1}
{0 0.22238998649854344,1 51,2 -1}
{0 0.2194763520191572,1 26,2 -1}
{0 0.06197546142789209,1 6,2 -1}
{0 0.19412036089802864,1 56,2 -1}
{0 0.16484646813108697,1 40,2 -1}
{0 0.24192465341152658,1 27,2 -1}
{0 0.1773861209330912,1 29,2 -1}
{0 0.08338401952989898,1 34,2 -1}
{0 0.1513113089407553,1 33,2 -1}
{0 0.09239860405617248,1 6,2 -1}
{0 0.08342578566603603,1 7,2 -1}
{0 0.1543732775084833,1 8,2 -1}
{0 0.22500091407930886,1 36,2 -1}
{0 0.20803215583918175,1 49,2 -1}
{0 0.3294247753446717,1 25,2 -1}
{0 0.19917699673294412,1 25,2 -1}
{0 0.23477324900298865,1 34,2 -1}
{0 0.22163702026175225,1 26,2 -1}
{0 0.11415644124430575,1 5,2 -1}
{0 0.14615857588342523,1 24,2 -1}
{0 0.10055836993628244,1 16,2 -1}
{0 0.24075463804664965,1 33,2 -1}
{0 0.13039965125504943,1 6,2 -1}
{0 0.32812156142565,1 33,2 -1}
{0 0.0688389241835662,1 4,2 -1}
{0 0.16228019406841773,1 13,2 -1}
{0 0.09028352807471905,1 16,2 -1}
{0 0.2663384195187337,1 38,2 -1}
{0 0.20664582611288002,1 23,2 -1}
{0 0.1915378883119355,1 31,2 -1}
{0 0.3478453917246642,1 41,2 -1}
{0 0.16109064712887095,1 1,2 -1}
{0 0.1770326244362501,1 10,2 -1}
{0 0.20019183851395767,1 50,2 -1}
{0 0.07336390799938274,1 2,2 -1}
{0 0.22825726436370486,1 44,2 -1}
{0 0.29106913622143377,1 24,2 -1}
{0 0.2877449199848205,1 23,2 -1}
{0 0.3390022085783643,1 51,2 -1}
{0 0.1915882149728012,1 34,2 -1}
{0 0.23284718218080147,1 28,2 -1}
{0 0.2120898652998817,1 46,2 -1}
{0 0.1978277916767821,1 26,2 -1}
{0 0.22936251470716237,1 22,2 -1}
{0 0.1052392691827666,1 45,2 -1}
{0 0.1986096050135663,1 32,2 -1}
{0 0.2516926444073852,1 41,2 -1}
{0 0.018265030599088922,1 2,2 -1}
{0 0.29849592232872346,1 35,2 -1}
{0 0.18872100587127114,1 29,2 -1}
{0 0.278002913906649,1 28,2 -1}
{0 0.1480587779833249,1 12,2 -1}
{0 0.2595366683459292,1 32,2 -1}
{0 0.009763069522961876,1 1,2 -1}
{0 0.18768636755033388,1 8,2 -1}
{0 0.15267166986327185,1 32,2 -1}
{0 0.19497749674340023,1 19,2 -1}
{0 0.19906580760641923,1 32,2 -1}
{0 0.18305196306116947,1 42,2 -1}
{0 0.17120658893615823,1 8,2 -1}
{0 0.2512830079929202,1 20,2 -1}
{0 0.24430952471548922,1 17,2 -1}
{0 0.21930545792273473,1 12,2 -1}
{0 0.10045766829498909,1 6,2 -1}
{0 0.15411349486684764,1 38,2 -1}
{0 0.3190891744273579,1 27,2 -1}
{0 0.2409784142280466,1 26,2 -1}
{0 0.19351646434404138,1 29,2 -1}
{0 0.1934031865819908,1 17,2 -1}
{0 0.41771493363818885,1 32,2 +1}
{0 0.08516277107469869,1 24,2 -1}
{0 0.23504474347443036,1 35,2 -1}
{0 0.11916913072948396,1 28,2 -1}
{0 0.28164241480717706,1 42,2 -1}
{0 0.0697055481934887,1 16,2 -1}
{0 0.190032683261121,1 19,2 -1}
{0 0.19131661536203529,1 23,2 -1}
{0 0.16365001308074126,1 7,2 -1}
{0 0.32790032305954275,1 30,2 -1}
{0 0.11987744318300701,1 27,2 -1}
{0 0.16179740097529957,1 16,2 -1}
{0 0.2352472586625399,1 36,2 -1}
{0 0.28332883608591297,1 21,2 -1}
{0 0.07345421641596468,1 6,2 -1}
{0 0.1993789965038247,1 45,2 -1}
{0 0.17543710281634176,1 31,2 -1}
{0 0.29282096253413004,1 23,2 -1}
{0 0.17512067398128892,1 19,2 -1}
{0 0.0715063385464935,1 25,2 -1}
{0 0.1543958797839614,1 21,2 -1}
{0 0.16109064712887095,1 6,2 -1}
{0 0.05853890919698654,1 3,2 -1}
{0 0.12936067117924485,1 5,2 -1}
{0 0.2528752548147208,1 27,2 -1}
{0 0.21869543320508383,1 35,2 -1}
{0 0.3582330867601652,1 18,2 -1}
{0 0.16498116965422688,1 16,2 -1}
{0 0.13106711009039518,1 19,2 -1}
{0 0.1361850556483317,1 16,2 -1}
{0 0.055131784641997125,1 2,2 -1}
{0 0.18017247152025426,1 15,2 -1}
{0 0.08962131013053372,1 12,2 -1}
{0 0.21175993604570026,1 19,2 -1}
{0 0.08822129643515376,1 4,2 -1}
{0 0.19853806625830403,1 17,2 -1}
{0 0.1246714388728519,1 4,2 -1}
{0 0.1448469864400356,1 9,2 -1}
{0 0.2537704399103485,1 11,2 -1}
{0 0.16609021540401203,1 20,2 -1}
{0 0.1540669390912412,1 13,2 -1}
{0 0.16860445517613484,1 19,2 -1}
{0 0.14419480520760583,1 21,2 -1}
{0 0.014734589232268476,1 1,2 -1}
{0 0.06333170333260472,1 5,2 -1}
{0 0.1669221353273255,1 21,2 -1}
{0 0.02013128138929247,1 1,2 -1}
{0 0.1531924296647334,1 20,2 -1}
{0 0.15322050605752313,1 14,2 -1}
{0 0.16777877082854506,1 15,2 -1}
{0 0.17293526523469235,1 20,2 -1}
{0 0.14186895474208122,1 19,2 -1}
{0 0.1947369474618001,1 17,2 -1}
{0 0.19675278819673625,1 19,2 -1}
{0 0.1706732681252665,1 16,2 -1}
{0 0.05067991626116707,1 11,2 -1}
{0 0.18322743639288594,1 28,2 -1}
{0 0.22072641242795052,1 18,2 -1}
{0 0.1762136860949303,1 23,2 -1}
{0 0.1516124077654921,1 3,2 -1}
{0 0.1895360259973481,1 19,2 -1}
{0 0.16867688458960764,1 17,2 -1}
{0 0.17731385412364117,1 17,2 -1}
{0 0.21984872805426975,1 12,2 -1}
{0 0.12539587614855177,1 16,2 -1}
{0 0.04420376769680543,1 2,2 -1}
{0 0.0773781863779862,1 4,2 -1}
{0 0.13679992963647353,1 18,2 -1}
{0 0.08429418234530928,1 9,2 -1}
{0 0.2222450794732264,1 18,2 -1}
{0 0.14488379745970278,1 18,2 -1}
{0 0.2570061190411685,1 8,2 -1}
{0 0.16810128737078012,1 15,2 -1}
{0 0.09439131042130229,1 12,2 -1}
{0 0.13867125166459945,1 8,2 -1}
{0 0.21133850779432234,1 4,2 -1}
{0 0.17917619903739454,1 18,2 -1}
{0 0.16052492175037528,1 16,2 -1}
{0 0.13603840546920248,1 16,2 -1}
{0 0.1603057498558512,1 16,2 -1}
{0 0.16249398977594243,1 12,2 -1}
{0 0.1555392633596595,1 15,2 -1}
{0 0.20142618714909527,1 13,2 +1}
{0 0.16674258343095041,1 16,2 -1}
{0 0.1338640120475587,1 16,2 -1}
{0 0.18912908131992393,1 22,2 -1}
{0 0.09732231609580722,1 13,2 -1}
{0 0.13685920101122687,1 14,2 -1}
{0 0.11105317827623162,1 15,2 -1}
{0 0.10876331476177653,1 6,2 -1}
{0 0.13388679196518433,1 17,2 -1}
{0 0.13656096356603722,1 17,2 -1}
{0 0.1488380142694254,1 13,2 -1}
{0 0.20521663624687458,1 17,2 -1}
{0 0.11995143690300226,1 10,2 -1}
{0 0.06880862645811647,1 4,2 -1}
{0 0.19399233321941986,1 19,2 -1}
{0 0.1353419601907157,1 16,2 -1}
{0 0.12246262342373834,1 12,2 -1}
{0 0.1571484233012903,1 9,2 -1}
{0 0.16987652939343095,1 16,2 -1}
{0 0.17520065151216532,1 13,2 -1}
{0 0.08840753539361086,1 3,2 -1}
{0 0.06530062864472144,1 5,2 -1}
{0 0.029469178464536953,1 2,2 -1}
{0 0.18791361347845273,1 15,2 -1}
{0 0.21150664894492446,1 17,2 -1}
{0 0.0930878299449973,1 11,2 -1}
{0 0.008301029010143767,1 3,2 -1}
{0 0.007536241455070544,1 3,2 -1}
{0 0.019672845959982796,1 2,2 -1}
{0 0.0,1 0,2 -1}
{0 0.01110814933280683,1 2,2 -1}
{0 0.013386089242496532,1 1,2 -1}
{0 0.010965428927493774,1 4,2 -1}
{0 0.0,1 0,2 -1}
{0 0.013519764393118864,1 3,2 -1}
{0 0.03289758474798845,1 1,2 -1}
{0 0.0,1 0,2 -1}
{0 0.02282846223540589,1 2,2 -1}
{0 0.010340292984562087,1 6,2 -1}
{0 0.011841058505321895,1 1,2 -1}
{0 0.012968047192865463,1 3,2 -1}
{0 0.010205275495284884,1 5,2 -1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 -1}
{0 0.011954021043160684,1 6,2 -1}
{0 0.0,1 0,2 -1}
{0 0.006839245470404127,1 4,2 -1}
{0 0.025806988704625458,1 2,2 -1}
{0 0.009986278294540761,1 2,2 -1}
{0 0.008681175050500804,1 6,2 -1}
{0 0.01050892496554997,1 4,2 -1}
{0 0.004547439785933028,1 2,2 -1}
{0 0.01119956815297787,1 6,2 -1}
{0 0.011647314774897466,1 3,2 -1}
{0 0.0,1 0,2 -1}
{0 0.014523563500513944,1 5,2 -1}
{0 0.008914901118415312,1 2,2 -1}
{0 0.020719709665818178,1 8,2 -1}
{0 0.0,1 0,2 -1}
{0 0.023974600378271347,1 5,2 -1}
{0 0.03819140522910029,1 5,2 -1}
{0 0.0070283249997361835,1 2,2 -1}
{0 0.0,1 0,2 -1}
{0 0.00609529515078491,1 3,2 -1}
{0 0.0,1 0,2 -1}
{0 0.0,1 0,2 -1}
{0 0.008891128418096349,1 3,2 -1}
{0 0.006066290649183967,1 1,2 -1}
{0 0.02358539172235814,1 4,2 -1}
{0 0.014845658798495294,1 4,2 -1}
{0 0.0,1 0,2 -1}
{0 0.02404930351219409,1 2,2 -1}
